geonameid,lat,lon,country_code,name_en,name_zh,population,is_city
314651,37.52449,38.19988,TR,Durak,,673,0
314657,38.24744,41.30425,TR,Yanıkkaya,,940,0
314665,39.18342,36.07189,TR,Gemerek,,16916,1
314677,37.41732,41.2695,TR,Gelinkaya,,6470,0
314679,38.42065,40.156,TR,Gelincik,,861,0
314698,38.12083,31.01528,TR,Gelendost,,7274,1
314701,36.27551,29.32001,TR,Gelemiş,,859,0
314704,39.17872,27.84848,TR,Gelembe,,0,0
314706,38.35,34.13333,TR,Sevinçli,,1618,0
314716,38.99389,29.39131,TR,Gediz,,22058,1
314726,37.6325,37.65938,TR,Gedikli,,595,0
314727,37.51595,35.87193,TR,Gedikli,,553,0
314731,39.08229,38.80346,TR,Gedikler,,0,0
314742,38.82865,43.4333,TR,Timar,,0,0
314744,39.48939,38.24743,TR,Gedikbaşı,,0,0
314754,38.2114,39.89799,TR,Morkoyun,,842,0
314766,37.58669,43.56163,TR,Geçitli,,0,0
314767,36.95377,35.62755,TR,Geçitli,,2259,0
314770,37.49197,42.51857,TR,Geçitboyu,,778,0
314790,37.10417,30.93778,TR,Gebiz,,0,0
314812,36.26942,32.31792,TR,Gazipaşa,,18371,1
314822,37.29578,35.85239,TR,Gazi,,1283,0
314826,38.32392,27.12918,TR,Gaziemir,,0,1
314830,37.05944,37.3825,TR,Gaziantep,加济安泰普,2222415,1
314858,38.77072,30.35058,TR,Garipçe,,1144,0
314862,38.78383,40.56365,TR,Garip,,528,0
314865,37.47153,29.00947,TR,Garipköy,,685,0
314903,38.6703,26.75656,TR,Foça,,28594,1
314917,36.87506,35.08643,TR,Çiçekli,,789,0
314923,36.295,30.14056,TR,Finike,菲尼凱,9250,1
314924,37.16327,34.6623,TR,Belçınar,,574,0
314925,36.92278,34.36833,TR,Fındıkpınarı,,991,0
314936,37.51317,41.96418,TR,Fındık,,0,0
314942,36.75511,30.44561,TR,Hisarçandır,,714,0
314955,37.09418,36.63719,TR,Fevzipaşa,,1173,0
314967,36.64038,29.12758,TR,Fethiye,费特希耶,60437,1
314976,39.06238,31.26844,TR,Adayazı,,938,0
314996,39.09056,35.56722,TR,Felahiye,,5716,1
315000,37.81446,35.91233,TR,Feke,,4592,1
315043,37.1811,34.65217,TR,Fakılar,,771,0
315061,39.78561,26.34083,TR,Ezine,,15677,1
315081,37.16967,40.6859,TR,Eymirli,,1021,0
315086,37.70461,28.77158,TR,Ataeymir,,1099,0
315088,36.66772,29.89459,TR,Eymir,,615,0
315104,36.83868,31.35559,TR,Evrenseki,,2615,0
315115,37.65962,40.96418,TR,Evkuran,,504,0
315127,39.77556,26.77167,TR,Evciler,,1346,0
315132,38.04139,29.88667,TR,Evciler,,4902,1
315136,36.15799,32.90515,TR,Evciler,,584,0
315138,40.0303,44.1441,TR,Evci,,1302,0
315153,39.98205,32.82459,TR,Etlik,,32156,0
315154,37.14285,31.05958,TR,Etler,,659,0
315155,39.95328,32.63285,TR,Etimesgut,,0,1
315156,39.98556,26.89667,TR,Etili,,0,0
315157,37.42333,35.23778,TR,Etekli,,627,0
315183,38.39976,28.96905,TR,Eşme,,11000,1
315184,38.03583,40.89543,TR,Eşme,,527,0
315185,37.15486,40.64121,TR,Eşme,,1316,0
315202,39.77667,30.52056,TR,Eskişehir,埃斯基谢希尔,921630,1
315211,37.21431,40.67675,TR,Eskin,,809,0
315218,38.40167,33.41306,TR,Eskil,,0,1
315248,37.45,35.83333,TR,Eskikabasakal,,652,0
315250,37.90341,28.1313,TR,Eskihisar,,1129,0
315255,36.79003,29.80799,TR,Eskihisar,,875,0
315256,36.93083,39.06,TR,Eskiharran,,574,0
315270,37.53697,28.06669,TR,Eskiçine,,612,0
315275,39.92308,44.42034,TR,Aşağıçamurlu,,705,0
315324,37.80976,28.34974,TR,Esenköy,,749,0
315334,37.71144,44.60099,TR,Esendere,,0,0
315346,36.4548,29.28154,TR,Eşen,,0,0
315368,39.90861,41.27694,TR,Erzurum,埃尔祖鲁姆,767848,1
315373,39.73919,39.49015,TR,Erzincan,埃尔津詹,150714,1
315377,37.29257,40.74625,TR,Eryeri,,935,0
315378,37.74183,42.17422,TR,Eruh,,7868,1
315380,39.57578,27.70672,TR,Ertuğrul,,0,0
315393,37.24524,40.68212,TR,Aşağı Azıklı,,638,0
315401,36.64043,32.89179,TR,Ermenek,,16986,1
315405,38.48362,41.72785,TR,Erler,,920,0
315408,37.86182,41.14413,TR,Erköklü,,1099,0
315410,38.82043,35.44011,TR,Erkilet,,0,0
315421,38.5488,41.66622,TR,Yalıntaş,,755,0
315435,37.20258,37.28489,TR,Erikli,,1126,0
315455,39.74286,42.7936,TR,Ergözü,,754,0
315468,38.26899,39.75446,TR,Ergani,,52684,1
315471,39.00893,42.04364,TR,Erentepe,,0,0
315474,36.41645,30.3616,TR,Erentepe,,635,0
315498,37.51333,34.04672,TR,Ereğli,埃雷利,156253,0
315503,37.90085,41.57657,TR,Erdurağı,,911,0
315515,36.60498,34.30836,TR,Erdemli,埃尔代姆利,46570,1
315530,39.02587,43.35964,TR,Erciş,,91915,1
315535,38.65107,43.64401,TR,Erçek,,0,0
315553,37.81359,37.95563,TR,Kaşlıca,,1315,0
315559,39.96115,44.03146,TR,Enginalan,,3096,0
315581,36.08387,32.79015,TR,Emirşah,,708,0
315593,39.46077,28.22778,TR,Emirler,,504,0
315596,39.05009,32.34148,TR,Emirler,,726,0
315609,39.7025,37.75972,TR,Bulucan,,0,0
315617,37.90222,33.83722,TR,Emirgazi,,8466,1
315621,39.01972,31.15,TR,Emirdağ,埃米尔达,20063,1
315629,38.622,27.148,TR,Emiralem,,0,0
315639,39.343,29.25847,TR,Emet,,23812,1
315655,36.70401,34.37374,TR,Elvanlı,,2143,0
315658,37.44553,30.81696,TR,Elsazı,,584,0
315665,37.26944,32.72898,TR,Güneysınır,,0,1
315687,39.02894,40.76535,TR,Elmalı,,942,0
315697,36.73583,29.91775,TR,Elmalı,埃尔马勒,16587,1
315720,39.92083,33.23083,TR,Elmadağ,,25394,1
315743,36.59473,31.93041,TR,Elikesik,,2118,0
315744,36.94654,37.98895,TR,Elifoğlu,,799,0
315746,37.37792,37.88104,TR,Elifköy,,3978,0
315748,39.73694,43.1431,TR,Eliaçık,,768,0
315758,39.79803,42.67574,TR,Eleşkirt,,9788,1
315795,38.20591,37.1983,TR,Elbistan,,80456,1
315798,37.18454,40.6425,TR,Elbeyli,,521,0
315800,36.67417,37.46667,TR,Elbeyli,,2224,1
315801,36.61375,33.43896,TR,Elbeyli,,506,0
315806,38.67351,35.96753,TR,Elbaşı,,0,0
315808,38.67431,39.22321,TR,Elazığ,埃拉泽,443363,1
315809,38.46582,43.98992,TR,Elaçmaz,,1064,0
315828,37.88479,42.12625,TR,Ekmekçiler,,577,0
315831,38.90725,40.57401,TR,Ekinyolu,,1432,0
315833,36.72917,39.14139,TR,Ekinyazı,,958,0
315835,38.05974,37.18786,TR,Ekinözü,,6298,1
315858,37.83333,39.9,TR,Ekince,,699,0
315893,38.73423,27.36164,TR,Üçpınar,,1303,0
315905,37.87462,30.85042,TR,Eğirdir,,16891,0
315915,37.36183,37.33152,TR,Eğrice,,1156,0
315921,36.74448,36.45369,TR,Eğribucak,,669,0
315953,38.25748,40.07435,TR,Eğil,,4820,1
315972,38.77147,35.5725,TR,Kocasinan,,0,1
315980,38.59889,30.62861,TR,Efeköy,,1196,0
315985,39.59611,27.02444,TR,Edremit,埃德雷米特,40777,1
316005,36.95324,34.86592,TR,İncirlikuyu,,578,0
316024,37.48038,40.00631,TR,Düztaş,,922,0
316028,37.35413,42.08837,TR,Düzova,,1573,0
316030,37.39169,41.27193,TR,Düzoba,,765,0
316047,38.24162,26.81588,TR,Düzce,,1307,0
316072,39.13586,38.60662,TR,Dutluca,,0,0
316096,37.09267,41.3103,TR,Duruca,,3846,0
316097,36.75611,37.03,TR,Duruca,,568,0
316098,37.2219,41.91707,TR,Duruköy,,998,0
316102,39.58596,28.62568,TR,Dursunbey,,17532,1
316120,37.98535,42.18046,TR,Durankaya,,515,0
316134,39.70658,28.27176,TR,Durak,,0,0
316140,39.66907,28.60922,TR,Durabeyler,,822,0
316165,38.85408,29.9772,TR,Dumlupınar,,3179,1
316187,37.36861,41.69012,TR,Dumanlı,,801,0
316188,37.32962,40.15743,TR,Dumanlı,,537,0
316190,37.00799,30.90271,TR,Dumanlar,,851,0
316214,37.20617,28.4097,TR,Düğrek,,5973,0
316222,37.58056,30.02667,TR,Düğer,,537,0
316223,37.4513,36.02349,TR,Sumbas,,0,1
316227,36.67773,29.91187,TR,Düdenköy,,553,0
316232,38.11885,41.79344,TR,Ulaştı,,540,0
316240,36.97413,30.65174,TR,Duacı,,2837,0
316244,37.66821,38.14769,TR,Doyran,,635,0
316245,37.12245,40.63743,TR,Doyuran,,678,0
316262,37.02333,30.60247,TR,Döşemealtı,,0,0
316266,38.79939,44.06726,TR,Dorutay,,0,0
316270,36.805,38.85306,TR,Dorumali,,1243,0
316273,38.41343,34.06778,TR,Gençosman,,896,0
316275,37.7025,40.79219,TR,Doruk,,576,0
316284,36.83917,36.23025,TR,Dörtyol,,56513,1
316290,38.45202,41.40904,TR,Dörtbölük,,545,0
316312,37.83399,28.24257,TR,Donduran,,1019,0
316329,38.15421,30.20876,TR,Dombay,,93,0
316330,39.80194,29.60918,TR,Domaniç,,5015,1
316332,36.40011,32.18794,TR,Keşaflı,,682,0
316343,37.98595,41.91634,TR,Doluharman,,777,0
316352,37.90662,38.59196,TR,Dolunca,,577,0
316368,36.84273,31.41797,TR,Dolbazlar,,592,0
316376,36.89252,36.56323,TR,Yeşilyurt,,3918,0
316411,39.54694,44.08417,TR,Doğubayazıt,,70171,1
316422,36.74683,34.42495,TR,Doğlu,,564,0
316431,38.30746,39.03431,TR,Doğanyol,,6332,1
316436,36.44601,29.83657,TR,Doğantaş,,627,0
316438,39.13248,42.73249,TR,Doğansu,,0,0
316439,38.36528,30.22833,TR,Kusura,,900,0
316440,38.08574,37.87116,TR,Doğanşehir,,14794,1
316443,36.84321,37.61759,TR,Doğanpınar,,908,0
316450,38.28389,30.43722,TR,Doğanlı,,850,0
316451,38.24592,36.13034,TR,Doğanlı,,628,0
316466,37.76246,42.79017,TR,Doğanköy,,1969,0
316469,36.84432,35.34396,TR,Doğankent,,5130,0
316473,37.96265,41.22675,TR,Doğankavak,,2132,0
316475,38.1463,31.67648,TR,Doğanhisar,,9857,1
316487,39.53361,30.83333,TR,Doğançayır,,774,0
316497,37.79955,42.33099,TR,Doğanca,,1969,0
316501,39.69517,39.03499,TR,Doğanbeyli,,0,0
316502,38.13111,36.13556,TR,Doğanbeyli,,703,0
316505,37.8005,31.8911,TR,Doğanbey,,0,0
316507,37.61667,27.18333,TR,Doğanbey,,655,0
316517,38.59861,31.12667,TR,Eber,,607,0
316525,39.79972,29.91722,TR,Dodurga,,2398,0
316541,37.91363,40.21721,TR,Diyarbakır,迪亚巴克尔,1833684,1
316542,39.54056,43.67135,TR,Diyadin,迪亚丁,18172,1
316544,39.371,38.1137,TR,Divriği,迪夫里伊,13139,1
316588,36.35806,29.79442,TR,Dirgenler,,990,0
316592,39.71167,36.65167,TR,Direkli,,0,0
316610,38.73167,31.09861,TR,Dipevler,,630,0
316625,37.32481,32.61602,TR,Dinek,,0,0
316634,38.065,30.16557,TR,Dinar,迪纳尔,35359,1
316654,38.07517,41.82717,TR,Dilektepe,,235,0
316667,38.4422,38.25076,TR,Dilek,,7321,0
316681,37.91974,41.06119,TR,Diktepe,,665,0
316699,37.08952,40.41468,TR,Dikmen,,661,0
316710,38.85712,40.62027,TR,Yeniköy,,552,0
316711,38.84012,40.64614,TR,Dikköy,,808,0
316718,38.10954,35.08618,TR,Dikilitaş,,708,0
316726,39.071,26.89017,TR,Dikili,迪基利,14125,1
316728,38.025,30.185,TR,Dikici,,927,0
316739,37.69491,42.10821,TR,Dikboğaz,,898,0
316746,38.36571,40.0645,TR,Dicle,,13017,1
316748,37.28869,42.06721,TR,Dicle,,1695,1
316751,38.16667,39.61667,TR,Dibektaş,,578,0
316757,36.18457,33.67008,TR,Ovacık,,972,0
316782,38.55695,29.95969,TR,Devlethan,,575,0
316795,38.39056,35.49222,TR,Develi,,35868,1
316815,38.92768,34.03456,TR,Devedamı,,578,0
316817,36.76193,35.62726,TR,Deveciuşağı,,616,0
316823,39.91486,28.56176,TR,Devecikonağı,,0,0
316876,37.45645,40.08279,TR,Derinsu,,1418,0
316877,38.3751,34.73419,TR,Derinkuyu,,12408,1
316899,37.36336,40.26473,TR,Derik,,0,1
316909,37.4248,40.86233,TR,Dereyanı,,1111,0
316918,38.55654,31.15428,TR,Deresinek,,875,0
316925,39.99238,27.07846,TR,Derenti,,636,0
316960,39.27682,27.3246,TR,Turanlı,,0,0
317015,38.70944,31.19083,TR,Derekarabağ,,778,0
317049,37.39179,31.50918,TR,Derebucak,,5035,1
317052,38.18333,39.93333,TR,Dereboyu,,849,0
317071,37.95361,28.32306,TR,Dereağzı,,625,0
317075,38.98295,39.30017,TR,Dere,,0,0
317095,38.01422,32.01639,TR,Derbent,,7919,1
317103,36.9811,31.12607,TR,Deniztepesi,,912,0
317109,37.77417,29.0875,TR,Denizli,代尼茲利,313238,1
317133,37.91751,41.14984,TR,Demiryol,,1388,0
317145,36.82216,35.81533,TR,Demirtaş,,595,0
317154,37.96151,41.17596,TR,Demirlipınar,,834,0
317169,36.73278,39.34389,TR,Büyüktaş,,756,0
317177,38.57757,28.26847,TR,Adala,,0,0
317179,36.24951,36.35267,TR,Demirköprü,,1011,0
317190,39.09357,41.90644,TR,Demirkapı,,999,0
317198,37.97345,28.22396,TR,Demirhan,,637,0
317222,37.97639,28.43972,TR,Demirciler,,732,0
317227,36.7918,31.50941,TR,Demirciler,,1337,0
317236,39.8,29.01667,TR,Demirci,,14824,0
317241,39.04607,28.65889,TR,Demirci,,21378,1
317272,36.85,34.85,TR,Atalar,,1599,0
317294,39.34157,37.20378,TR,Deliktaş,,0,0
317332,39.95371,34.02587,TR,Delice,,12286,1
317335,39.68874,28.66129,TR,Delice,,721,0
317343,39.08163,43.48552,TR,Deliçay,,0,0
317376,38.60466,39.53978,TR,Değirmenönü,,515,0
317413,38.11361,27.14139,TR,Değirmendere,,0,0
317447,36.92746,35.48156,TR,Dedepınarı,,506,0
317451,37.02211,32.31846,TR,Dedemli,,848,0
317455,39.17435,43.05524,TR,Dedeli,,0,0
317466,37.05,35.53333,TR,Hasanbeyli,,522,0
317490,37.29513,29.4452,TR,Dedebağı,,1729,0
317496,37.91861,29.86056,TR,Dazkırı,,6450,1
317515,37.73392,27.29283,TR,Davutlar,,9484,0
317519,39.46726,43.68027,TR,Davutköy,,711,0
317524,38.97917,31.37139,TR,Davulga,,557,0
317525,38.57806,29.88889,TR,Davulga,,513,0
317543,36.73778,27.68417,TR,Datça,,10121,0
317558,37.14445,34.72337,TR,Darıpınarı,,671,0
317570,38.96252,39.80792,TR,Darıkent,,254,0
317587,37.54616,41.71652,TR,Dargeçit,,20793,1
317588,38.54583,37.50583,TR,Darende,,20388,1
317592,37.47383,34.55891,TR,Darboğaz,,1479,0
317608,37.61217,40.06949,TR,Görece,,552,0
317616,39.86917,27.63306,TR,Danişment,,0,0
317630,37.88234,41.25749,TR,Danalı,,596,0
317666,37.9142,38.65392,TR,Damlacık,,500,0
317681,36.83429,28.6446,TR,Dalyan,达里揚,5000,0
317696,39.13321,39.87929,TR,Dallıbahçe,,0,0
317697,37.29813,41.05992,TR,Dallıağaç,,507,0
317719,37.79028,28.06639,TR,Dalama,,1828,0
317732,39.53845,39.90765,TR,Dağyolu,,0,0
317734,37.97669,27.54905,TR,Dağyeni,,854,0
317749,37.36658,44.08528,TR,Dağlıca,,0,0
317752,38.311,27.39081,TR,Dağkızılca,,0,0
317762,37.66278,42.14064,TR,Serhatta,,1022,0
317764,37.64544,35.00582,TR,Dağdibi,,608,0
317765,37.39404,43.10195,TR,Dağdibi,,916,0
317784,37.19306,30.50417,TR,Dağ,,0,0
317786,37.89825,39.33366,TR,Dağbaşı,,0,0
317790,39.4308,28.99558,TR,Dağardı,,0,0
317793,38.93165,41.3066,TR,Dagarası,,607,0
317801,39.94489,41.25465,TR,Dadaşköy,,0,1
317807,38.59722,30.45472,TR,Dadak,,577,0
317837,38.20798,39.28554,TR,Çüngüş,,5103,1
317844,37.5732,32.77446,TR,Çumra,,45657,1
317851,38.24963,27.13429,TR,Menderes,,21965,1
317859,36.9121,31.06816,TR,Cumalı,,2135,0
317864,39.91524,43.18653,TR,Cumaçay,,341,0
317865,37.16336,29.38992,TR,Cumaalanı,,643,0
317868,37.35328,38.79609,TR,Akziyaret,,0,0
317953,37.24806,43.61361,TR,Çukurca,,8843,1
317963,36.37713,33.41129,TR,Çukurasma,,649,0
317970,39.1069,35.69994,TR,Özvatan,,0,1
318012,36.92961,35.43171,TR,Camili,,1682,0
318020,39.23734,28.44001,TR,Düvertepe,,0,0
318042,39.94455,28.94695,TR,Çöreler,,552,0
318089,39.49498,28.04161,TR,Çömlekçi,,559,0
318103,37.63332,40.00478,TR,Çömçeli,,1795,0
318119,37.28889,30.24333,TR,Çomaklı,,891,0
318126,37.52426,37.99175,TR,Çomak,,900,0
318137,37.57444,43.74083,TR,Hakkâri,,77699,1
318141,38.33351,38.51946,TR,Çolaklı,,0,0
318144,37.0455,36.59762,TR,Arpalı,,544,0
318177,37.73613,36.32865,TR,Çokak,,0,0
318194,37.42879,33.30388,TR,Çoğlu,,665,0
318195,40.00062,41.54206,TR,Çöğender,,560,0
318204,37.25138,37.77287,TR,Gürbaşak,,605,0
318211,37.93391,38.86264,TR,Çobanpınarı,,545,0
318212,37.38889,30.76722,TR,Çobanpınarı,,566,0
318213,38.73333,30.13333,TR,Çobanözü,,763,0
318227,38.70139,30.78278,TR,Çobanlar,,0,1
318236,37.93232,28.49014,TR,Çobanisa,,575,0
318253,37.33024,42.18484,TR,Cizre,,134041,1
318264,38.30139,29.73861,TR,Çivril,,14002,1
318303,38.16444,27.4975,TR,Çırpı,,0,0
318329,37.80465,38.54221,TR,Çıralık,,591,0
318343,38.68834,39.07919,TR,Cipköy,,654,0
318372,37.61266,28.05912,TR,Çine,,21327,1
318377,37.73299,27.75723,TR,Çinçin,,685,0
318382,37.59507,40.68407,TR,Çınarönü,,684,0
318396,37.3851,40.86039,TR,Çınaraltı,,1334,0
318404,37.72226,40.40696,TR,Çınar,,0,1
318405,37.63404,40.10187,TR,Çınarköy,,1080,0
318496,39.02402,33.80626,TR,Evren,,0,1
318506,38.66072,32.92437,TR,Cihanbeyli,,13782,1
318508,37.05079,35.56291,TR,Cihadiye,,1901,0
318512,37.81417,30.05139,TR,Çığrı,,614,0
318520,37.61863,43.13633,TR,Çığlıca,,507,0
318522,37.3229,43.37482,TR,Çığlı,,1820,0
318526,37.15869,41.74107,TR,Çığır,,1965,0
318528,38.57444,30.26861,TR,Çiğiltepe,,604,0
318531,37.47923,33.31805,TR,Çiğil,,0,0
318551,37.86167,28.54361,TR,Başaran,,1161,0
318567,37.17427,42.4197,TR,Çiftlikköyü,,1865,0
318576,39.78276,40.63484,TR,Çiftlik,,0,0
318580,38.75,35.45,TR,Melikgazi,,0,1
318581,38.1758,34.48535,TR,Çiftlik,,0,1
318588,36.82715,37.7966,TR,Çiflikköy,,928,0
318603,39.38306,31.03917,TR,Çifteler,,10166,1
318609,37.51233,34.76953,TR,Çiftehan,,0,0
318623,38.28639,30.54222,TR,Çiçektepe,,1251,0
318637,39.05468,39.41604,TR,Çiçekli,,0,0
318638,38.81258,42.22075,TR,Burcukaya,,568,0
318651,39.60694,34.40861,TR,Çiçekdağı,,0,1
318668,36.84722,40.05,TR,Ceylanpınar,,31488,1
318675,37.02472,35.8175,TR,Ceyhan,傑伊漢,96303,1
318679,37.84003,41.27288,TR,Çevrimova,,1276,0
318681,38.04607,41.16333,TR,Çevriksu,,528,0
318694,38.17554,42.22602,TR,Cevizlik,,0,0
318695,37.38604,40.568,TR,Cevizlik,,744,0
318706,37.19694,31.76333,TR,Cevizli,,735,0
318728,37.24857,35.2911,TR,Çatalan,,0,0
318740,39.26178,37.62603,TR,Çetinkaya,,0,0
318749,36.68599,34.42189,TR,Çeşmeli,,5925,0
318755,38.32614,26.30574,TR,Çeşme,切什梅,33259,1
318766,38.13538,39.445,TR,Çermik,,20975,1
318782,37.17816,37.15475,TR,Cerityeniyapan,,555,0
318786,37.46917,35.3875,TR,Ceritler,,1141,0
318809,38.1,36,TR,Çeralan,,971,0
318815,38.60581,30.03063,TR,Çepni,,676,0
318820,37.62706,39.97951,TR,Leblebitaşı,,1586,0
318829,39.79426,38.84814,TR,Cengerli,,0,0
318831,36.69013,31.62367,TR,Çenger,,917,0
318844,37.63333,37.73333,TR,Eyerli,,613,0
318849,39.05539,38.90754,TR,Çemişgezek,,0,1
318860,37.81475,38.34425,TR,Çemberlitaş,,910,0
318870,38.85681,40.57758,TR,Çeltiksuyu,,1220,0
318879,37.52947,30.48028,TR,Çeltikçi,,0,1
318880,36.79693,31.48265,TR,Çeltikçi,,2753,0
318881,36.36209,33.98024,TR,Çeltikçi,,706,0
318885,39.02444,31.79056,TR,Çeltik,,9429,1
318904,38.0256,38.23665,TR,Çelikhan,,12961,1
318915,36.84799,35.64867,TR,Çelemli,,1113,0
318922,36.98333,34.98333,TR,Camili,,977,0
318925,39.46418,33.5241,TR,Çelebi,,0,1
318935,39.6925,37.42389,TR,Celâlli,,0,0
318940,36.70985,34.26241,TR,Dağlı,,824,0
318945,39.38111,28.03972,TR,Çekirdekli,,681,0
318947,38.61103,34.08219,TR,Çekiçler,,621,0
318987,39.8808,32.70954,TR,Çayyolu,,6695,0
318993,38.8,40.68333,TR,Çaytepe,,609,0
319011,38.1533,28.14406,TR,Çaylı,,1802,0
319014,37.7001,39.00965,TR,Çaylarbaşı,,0,0
319015,39.26731,41.28344,TR,Çaylar,,0,0
319027,36.34172,29.38745,TR,Çayköy,,1519,0
319047,39.80775,40.028,TR,Çayırlı,,0,1
319059,38.21949,39.57436,TR,Çayırdere,,1020,0
319069,39.30278,35.64389,TR,Çayıralan,,14734,1
319094,38.69401,39.62022,TR,Çaybağı,,0,0
319104,38.59167,31.02861,TR,Çay,,34215,1
319118,37.50018,41.25108,TR,Çavuşlu,,8555,0
319144,39.59817,41.96221,TR,Çavuşköy,,578,0
319149,37.60963,31.93135,TR,Çavuş,,0,0
319151,36.33194,30.43139,TR,Çavuşköy,,2602,0
319163,37.155,29.69389,TR,Çavdır,,0,1
319166,36.36606,29.35187,TR,Çavdır,,3830,0
319171,39.19344,29.61915,TR,Çavdarhisar,,0,1
319179,37.5975,27.64278,TR,Çavdar,,954,0
319237,37.39321,37.16108,TR,Çiğdemtepe,,957,0
319254,36.82547,35.57326,TR,Çatalpınar,,878,0
319255,37.09722,41.21452,TR,Çatalözü,,537,0
319285,37.61,28.43156,TR,Çamlıdere,,747,0
319295,39.97438,38.84777,TR,Çatalçam,,0,0
319297,38.19389,36.07861,TR,Çatalçam,,1410,0
319305,39.80286,39.31539,TR,Çatalarmut,,0,0
319323,38.15162,41.20256,TR,Çatakköprü,,0,0
319345,38.00293,43.05243,TR,Çatak,,0,1
319357,39.60641,40.96844,TR,Çat,,15556,1
319383,36.11273,32.87909,TR,Çarıklar,,2544,0
319401,38.33769,40.37019,TR,Çardaklı,,1706,0
319408,38.61742,33.78114,TR,Altınkaya,,1260,0
319414,38.09171,36.82356,TR,Çardak,,0,0
319415,37.82694,29.66833,TR,Çardak,,0,1
319420,36.97005,31.29284,TR,Çardakköy,,944,0
319472,39.24446,35.51396,TR,Çandır,,0,1
319487,38.93503,26.934,TR,Çandarlı,,4858,0
319501,38.46962,42.63809,TR,Çanakdüzü,,580,0
319525,39.14833,40.20348,TR,Çan,,0,1
319528,36.50861,32.08278,TR,Kestel,,15445,0
319585,37.42389,30.25639,TR,Aziziye,,548,0
319591,37.16652,34.59296,TR,Çamlıyayla,,0,1
319608,37.49306,30.7025,TR,Çamlık,,1311,0
319613,37.1544,39.06697,TR,Çamlıdere,,0,0
319653,37.95667,27.59,TR,Çamköy,,1030,0
319655,37.2582,29.53513,TR,Çamköy,,620,0
319670,37.76667,30.8,TR,Anamas,,2960,0
319673,37.3364,35.61301,TR,Camili,,946,0
319689,37.07611,29.34472,TR,Çameli,,0,1
319704,36.57793,34.03302,TR,Cambazlı,,686,0
319707,37.83222,34.98139,TR,Çamardı,,0,1
319725,39.9559,28.5991,TR,Çaltılıbük,,274,0
319736,36.51461,33.91789,TR,Çaltıbozkır,,821,0
319743,37.65289,28.03132,TR,Çaltı,,931,0
319761,37.3654,41.1857,TR,Çalpınar,,1294,0
319767,37.67926,27.67716,TR,Çallı,,546,0
319783,37.16052,40.77094,TR,Çalışlı,,624,0
319787,37.29656,42.64117,TR,Çalışkan,,3810,0
319823,39.14317,43.91068,TR,Çaldıran,,0,1
319846,38.67278,29.97583,TR,Çalca,,611,0
319857,38.08361,29.39889,TR,Çal,,0,1
319889,36.92046,31.18508,TR,Çakış,,1820,0
319896,38.4552,41.53509,TR,Çakırpınar,,537,0
319910,36.87145,30.56208,TR,Çakırlar,,0,0
319912,37.65178,40.16817,TR,Çakırkaya,,1186,0
319914,37.56075,37.85583,TR,Çakırhüyük,,0,0
319928,37.73501,27.82388,TR,Çakırbeyli,,560,0
319960,38.08915,39.66511,TR,Çakartaş,,515,0
319977,37.11667,28.26667,TR,Menteşe,,0,1
319988,37.71667,38.16667,TR,Yarmakaya,,864,0
320004,37.74523,37.28618,TR,Çağlayancerit,,15530,1
320007,39.58502,39.68702,TR,Çağlayan,,0,0
320013,39.03732,39.13865,TR,Çağlarca,,0,0
320017,39.51881,28.01224,TR,Çağış,,0,0
320048,37.17102,40.2939,TR,Çadırlı,,984,0
320091,37.79494,40.09284,TR,Buyuransu,,691,0
320094,39.25042,39.86916,TR,Büyükyurt,,0,0
320124,37.55394,35.1585,TR,Büyüksofulu,,1692,0
320171,37.15722,30.30611,TR,Büyükköy,,1235,0
320177,37.40542,29.13727,TR,Nikfer,,5474,0
320201,37.27183,41.03436,TR,Büyük Kardeş,,1066,0
320206,36.76417,37.54361,TR,Büyükkaracaören,,576,0
320207,38.77722,31.24722,TR,Büyükkarabağ,,1075,0
320211,38.03472,27.55944,TR,Boğaziçi,,0,0
320238,36.1882,33.66225,TR,Yeşilovacık,,3877,0
320241,37.00931,35.17043,TR,Büyükdikili,,711,0
320257,38.49645,27.07029,TR,Çiğli,,214065,0
320284,39.56913,33.23638,TR,Büyükboyalık,,603,0
320295,36.9439,31.16664,TR,Aspendos,,1000,0
320304,39.5755,38.42722,TR,Büyükarmutlu,,121,0
320330,36.34655,33.92379,TR,Burunucu,,865,0
320340,37.70283,27.50641,TR,Burunköy,,684,0
320346,37.76396,37.79317,TR,Burunçayır,,513,0
320351,37.04042,35.45504,TR,Buruk,,2039,0
320359,38.52633,30.49566,TR,Ortapınar,,772,0
320365,38.9637,39.53939,TR,Burmageçit,,604,0
320369,39.50041,26.97269,TR,Burhaniye,,38083,1
320374,37.96397,28.7427,TR,Buharkent,,7723,1
320392,37.72028,30.29083,TR,Burdur,巴尔杜尔,95436,1
320402,37.01362,37.17913,TR,Burç,,0,0
320406,38.8463,35.86033,TR,Bünyan,,12821,1
320413,37.62596,40.16272,TR,Bulutçeker,,991,0
320428,38.21611,27.22654,TR,Bulgurca,,2024,0
320437,38.045,28.83056,TR,Buldan,布尔丹,14811,1
320448,39.08656,42.27158,TR,Bulanık,,31430,1
320457,39.93797,44.25664,TR,Bulakbaşı,,1491,0
320485,38.32161,33.45418,TR,Büğet,,691,0
320494,37.68556,43.23028,TR,Buğdaylı,,944,0
